Pixel_i,Module1,Module2,Node1,Node2,X,Y,Z
1,14,14,ERA,IRE,14.241692372640951,14.276553994227116,62.27263880578515
2,14,14,ERA,IRE,14.745361155281904,13.881076008454233,62.4157169815703
3,14,14,ERA,IRE,15.249029937922856,13.48559802268135,62.55879515735545
4,14,14,ERA,IRE,15.752698720563808,13.090120036908466,62.7018733331406
5,14,14,ERA,IRE,16.25636750320476,12.694642051135583,62.844951508925746
6,14,14,ERA,IRE,16.76003628584571,12.2991640653627,62.988029684710895
7,14,14,ERA,IRE,17.26370506848666,11.903686079589816,63.131107860496044
8,14,14,ERA,IRE,17.767373851127612,11.508208093816933,63.27418603628119
9,14,14,ERA,IRE,18.271042633768563,11.11273010804405,63.41726421206634
10,14,14,ERA,IRE,18.774711416409513,10.717252122271166,63.56034238785149
11,14,14,ERA,IRE,19.278380199050464,10.321774136498282,63.70342056363664
12,14,14,ERA,IRE,19.782048981691414,9.926296150725399,63.84649873942179
13,14,14,ERA,IRE,20.285717764332365,9.530818164952516,63.98957691520694
14,14,14,ERA,IRE,20.789386546973315,9.135340179179632,64.13265509099209
15,14,14,ERA,IRE,21.293055329614266,8.739862193406749,64.27573326677724
16,14,14,ERA,IRE,21.796724112255216,8.344384207633865,64.41881144256239
17,14,14,ERA,IRE,22.300392894896166,7.948906221860982,64.56188961834754
18,14,14,ERA,IRE,22.804061677537117,7.553428236088099,64.70496779413268
19,14,14,ERA,IRE,23.307730460178067,7.157950250315215,64.84804596991783
20,14,14,ERA,IRE,23.811399242819018,6.762472264542332,64.99112414570298
21,14,14,ERA,IRE,24.31506802545997,6.3669942787694485,65.13420232148813
22,14,14,ERA,IRE,24.81873680810092,5.971516292996565,65.27728049727328
23,14,14,ERA,IRE,25.32240559074187,5.576038307223682,65.42035867305843
24,14,14,ERA,IRE,25.82607437338282,5.180560321450798,65.56343684884358
25,14,14,ERA,IRE,26.32974315602377,4.785082335677915,65.70651502462873
26,14,14,ERA,IRE,26.83341193866472,4.3896043499050315,65.84959320041388
27,14,14,ERA,IRE,27.33708072130567,3.994126364132148,65.99267137619903
28,14,14,ERA,IRE,27.840749503946622,3.5986483783592647,66.13574955198418
29,14,14,ERA,IRE,28.344418286587572,3.2031703925863813,66.27882772776933
30,14,14,ERA,IRE,28.848087069228523,2.807692406813498,66.42190590355447
31,14,14,ERA,IRE,29.351755851869473,2.4122144210406145,66.56498407933962
32,14,14,ERA,IRE,29.855424634510424,2.016736435267731,66.70806225512477
33,14,14,ERA,IRE,30.359093417151374,1.6212584494948479,66.85114043090992
34,14,14,ERA,IRE,30.862762199792325,1.2257804637219647,66.99421860669507
35,14,14,ERA,IRE,31.366430982433275,0.8303024779490815,67.13729678248022
36,14,14,ERA,IRE,31.870099765074226,0.43482449217619834,67.28037495826537
37,14,14,ERA,IRE,32.37376854771518,0.03934650640331516,67.42345313405052
38,14,14,ERA,IRE,32.87743733035613,-0.356131479369568,67.56653130983567
39,14,14,ERA,IRE,33.38110611299708,-0.7516094651424512,67.70960948562082
40,14,14,ERA,IRE,33.88477489563803,-1.1470874509153344,67.85268766140597
41,14,14,ERA,IRE,34.38844367827898,-1.5425654366882176,67.99576583719112
42,14,14,ERA,IRE,34.89211246091993,-1.9380434224611007,68.13884401297626
43,14,14,ERA,IRE,35.39578124356088,-2.3335214082339837,68.28192218876141
44,14,14,ERA,IRE,35.89945002620183,-2.728999394006867,68.42500036454656
45,14,14,ERA,IRE,36.403118808842784,-3.1244773797797505,68.56807854033171
46,14,14,ERA,IRE,36.906787591483734,-3.519955365552634,68.71115671611686
47,14,14,ERA,RIB,13.423339802489332,14.262249631324124,62.534046704934134
48,14,14,ERA,RIB,13.108656014978665,13.852467282648249,62.93853277986827
49,14,14,ERA,RIB,12.793972227467998,13.442684933972373,63.3430188548024
50,14,14,ERA,RIB,12.479288439957331,13.032902585296497,63.747504929736536
51,14,14,ERA,RIB,12.164604652446664,12.623120236620622,64.15199100467068
52,14,14,ERA,RIB,11.849920864935997,12.213337887944746,64.55647707960482
53,14,14,ERA,RIB,11.53523707742533,11.80355553926887,64.96096315453896
54,14,14,ERA,RIB,11.220553289914664,11.393773190592995,65.3654492294731
55,14,14,ERA,RIB,10.905869502403997,10.98399084191712,65.76993530440724
56,14,14,ERA,RIB,10.59118571489333,10.574208493241244,66.17442137934138
57,14,14,ERA,RIB,10.276501927382663,10.164426144565368,66.57890745427552
58,14,14,ERA,RIB,9.961818139871996,9.754643795889493,66.98339352920966
59,14,14,ERA,RIB,9.647134352361329,9.344861447213617,67.3878796041438
60,14,14,ERA,RIB,9.332450564850662,8.935079098537742,67.79236567907795
61,14,14,ERA,RIB,9.017766777339995,8.525296749861866,68.19685175401209
62,14,14,ERA,RIB,8.703082989829328,8.11551440118599,68.60133782894623
63,14,14,ERA,RIB,8.388399202318661,7.705732052510114,69.00582390388037
64,14,14,ERA,RIB,8.073715414807994,7.295949703834237,69.41030997881451
65,14,14,ERA,RIB,7.759031627297327,6.886167355158361,69.81479605374865
66,14,14,ERA,RIB,7.44434783978666,6.476385006482484,70.21928212868279
67,14,14,ERA,RIB,7.129664052275993,6.066602657806608,70.62376820361693
68,14,14,ERA,RIB,6.814980264765326,5.656820309130731,71.02825427855107
69,14,14,ERA,RIB,6.500296477254659,5.247037960454855,71.43274035348522
70,14,14,ERA,RIB,6.1856126897439925,4.8372556117789784,71.83722642841936
71,14,14,ERA,RIB,5.8709289022333255,4.427473263103102,72.2417125033535
72,14,14,ERA,RIB,5.556245114722659,4.0176909144272255,72.64619857828764
73,14,14,ERA,RIB,5.241561327211992,3.6079085657513494,73.05068465322178
74,14,14,ERA,RIB,4.926877539701325,3.1981262170754734,73.45517072815592
75,14,14,ERA,RIB,4.612193752190658,2.7883438683995974,73.85965680309006
76,14,14,ERA,RIB,4.297509964679991,2.3785615197237213,74.2641428780242
77,14,14,ERA,RIB,3.982826177169324,1.968779171047845,74.66862895295834
78,14,14,ERA,RIB,3.668142389658657,1.5589968223719688,75.07311502789248
79,14,14,ERA,RIB,3.35345860214799,1.1492144736960925,75.47760110282663
80,14,14,ERA,RIB,3.038774814637323,0.7394321250202163,75.88208717776077
81,14,14,ERA,RIB,2.724091027126656,0.32964977634434006,76.28657325269491
82,14,14,ERA,RIB,2.409407239615989,-0.08013257233153614,76.69105932762905
83,14,14,ERA,RIB,2.094723452105322,-0.48991492100741235,77.09554540256319
84,14,14,ERA,RIB,1.7800396645946552,-0.8996972696832886,77.50003147749733
85,14,14,ERA,RIB,1.4653558770839883,-1.3094796183591648,77.90451755243147
86,14,14,ERA,RIB,1.1506720895733213,-1.719261967035041,78.30900362736561
87,14,14,ERA,RIB,0.8359883020626543,-2.1290443157109173,78.71348970229975
88,14,14,ERA,RIB,0.5213045145519872,-2.5388266643867934,79.1179757772339
89,14,14,ERA,GIG,14.128553035567927,14.166832036598539,61.97851026238851
90,14,14,ERA,GIG,14.519082481135856,13.661632093197078,61.82745989477702
91,14,14,ERA,GIG,14.909611926703784,13.156432149795616,61.67640952716553
92,14,14,ERA,GIG,15.300141372271712,12.651232206394155,61.52535915955404
93,14,14,ERA,GIG,15.69067081783964,12.146032262992694,61.37430879194255
94,14,14,ERA,GIG,16.08120026340757,11.640832319591233,61.223258424331064
95,14,14,ERA,GIG,16.4717297089755,11.135632376189772,61.072208056719575
96,14,14,ERA,GIG,16.862259154543427,10.63043243278831,60.921157689108085
97,14,14,ERA,GIG,17.252788600111355,10.12523248938685,60.770107321496596
98,14,14,ERA,GIG,17.643318045679283,9.620032545985389,60.61905695388511
99,14,14,ERA,GIG,18.03384749124721,9.114832602583927,60.46800658627362
100,14,14,ERA,GIG,18.42437693681514,8.609632659182466,60.31695621866213
101,14,14,ERA,GIG,18.814906382383068,8.104432715781005,60.16590585105064
102,14,14,ERA,GIG,19.205435827950996,7.599232772379543,60.01485548343915
103,14,14,ERA,GIG,19.595965273518924,7.094032828978081,59.86380511582766
104,14,14,ERA,GIG,19.986494719086853,6.588832885576619,59.71275474821617
105,14,14,ERA,GIG,20.37702416465478,6.083632942175157,59.56170438060468
106,14,14,ERA,GIG,20.76755361022271,5.578432998773695,59.41065401299319
107,14,14,ERA,GIG,21.158083055790637,5.073233055372233,59.2596036453817
108,14,14,ERA,GIG,21.548612501358566,4.568033111970771,59.10855327777021
109,14,14,ERA,GIG,21.939141946926494,4.062833168569309,58.95750291015872
110,14,14,ERA,GIG,22.329671392494422,3.557633225167847,58.806452542547234
111,14,14,ERA,GIG,22.72020083806235,3.052433281766385,58.655402174935745
112,14,14,ERA,GIG,23.11073028363028,2.547233338364923,58.504351807324255
113,14,14,ERA,GIG,23.501259729198207,2.042033394963461,58.353301439712766
114,14,14,ERA,GIG,23.891789174766135,1.536833451561999,58.20225107210128
115,14,14,ERA,GIG,24.282318620334063,1.031633508160537,58.05120070448979
116,14,14,ERA,GIG,24.67284806590199,0.526433564759075,57.9001503368783
117,14,14,ERA,GIG,25.06337751146992,0.021233621357612975,57.74909996926681
118,14,14,ERA,GIG,25.453906957037848,-0.48396632204384904,57.59804960165532
119,14,14,ERA,GIG,25.844436402605776,-0.989166265445311,57.44699923404383
120,14,14,ERA,GIG,26.234965848173704,-1.494366208846773,57.29594886643234
121,14,14,ERA,GIG,26.625495293741633,-1.999566152248235,57.14489849882085
122,14,14,ERA,GIG,27.01602473930956,-2.504766095649697,56.99384813120936
123,14,14,ERA,GIG,27.40655418487749,-3.009966039051159,56.84279776359787
124,14,14,ERA,GIG,27.797083630445417,-3.515165982452621,56.69174739598638
125,14,14,ERA,GIG,28.187613076013346,-4.020365925854083,56.54069702837489
126,14,14,ERA,GIG,28.578142521581274,-4.525565869255545,56.389646660763404
127,14,14,ERA,GIG,28.968671967149202,-5.030765812657007,56.238596293151915
128,14,14,ERA,GIG,29.35920141271713,-5.535965756058469,56.087545925540425
129,14,14,ERA,GIG,29.74973085828506,-6.041165699459931,55.936495557928936
130,14,14,ERA,GIG,30.140260303852987,-6.546365642861393,55.785445190317446
131,14,14,ERA,GIG,30.530789749420915,-7.051565586262855,55.63439482270596
132,14,14,ERA,GIG,30.921319194988843,-7.556765529664317,55.48334445509447
133,14,14,ERA,GIG,31.31184864055677,-8.06196547306578,55.33229408748298
134,14,14,ERA,GIG,31.7023780861247,-8.56716541646724,55.18124371987149
135,14,14,ERA,GIG,32.09290753169263,-9.072365359868702,55.03019335226
136,14,14,ERA,GIG,32.48343697726056,-9.577565303270163,54.87914298464851
137,14,14,ERA,GIG,32.87396642282849,-10.082765246671624,54.72809261703702
138,14,14,ERA,GIG,33.264495868396416,-10.587965190073085,54.57704224942553
139,14,14,ERA,GIG,33.655025313964344,-11.093165133474546,54.42599188181404
140,14,14,ERA,GIG,34.04555475953227,-11.598365076876007,54.27494151420255
141,14,14,ERA,GIG,34.4360842051002,-12.103565020277468,54.12389114659106
142,14,14,ERA,GIG,34.82661365066813,-12.60876496367893,53.972840778979574
143,14,14,ERA,GIG,35.21714309623606,-13.11396490708039,53.821790411368085
144,14,14,ERA,GIG,35.607672541803986,-13.619164850481852,53.670740043756595
145,14,14,ERA,GIG,35.998201987371914,-14.124364793883313,53.519689676145106
146,14,14,ERA,GIG,36.38873143293984,-14.629564737284774,53.368639308533616
147,14,14,ERA,GIG,36.77926087850777,-15.134764680686235,53.21758894092213
148,14,14,ERA,GIG,37.1697903240757,-15.639964624087696,53.06653857331064
149,14,14,ERA,GIG,37.56031976964363,-16.145164567489157,52.91548820569915
150,14,14,ERA,GIG,37.950849215211555,-16.65036451089062,52.76443783808766
151,14,14,ERA,GIG,38.34137866077948,-17.15556445429208,52.61338747047617
152,14,14,ERA,GIG,38.73190810634741,-17.66076439769354,52.46233710286468
153,14,14,ERA,GIG,39.12243755191534,-18.165964341095002,52.31128673525319
154,14,14,ERA,GIG,39.51296699748327,-18.671164284496463,52.1602363676417
155,14,14,ERA,GIG,39.903496443051196,-19.176364227897924,52.00918600003021
156,14,14,ERA,GIG,40.294025888619124,-19.681564171299385,51.85813563241872
157,14,14,ERA,GIG,40.68455533418705,-20.186764114700846,51.70708526480723
158,14,14,ERA,GIG,41.07508477975498,-20.691964058102307,51.556034897195744
159,14,14,ERA,GIG,41.46561422532291,-21.19716400150377,51.404984529584254
160,14,14,ERA,GIG,41.85614367089084,-21.70236394490523,51.253934161972765
161,14,14,ERA,GIG,42.246673116458766,-22.20756388830669,51.102883794361276
162,14,14,ERA,LAW,13.682925936399053,14.020627107960937,62.186061828885
163,14,14,ERA,LAW,13.627828282798108,13.369222235921875,62.242563027770004
164,14,14,ERA,LAW,13.572730629197162,12.717817363882812,62.299064226655005
165,14,14,ERA,LAW,13.517632975596216,12.06641249184375,62.35556542554001
166,14,14,ERA,LAW,13.46253532199527,11.415007619804687,62.41206662442501
167,14,14,ERA,LAW,13.407437668394325,10.763602747765624,62.46856782331001
168,14,14,ERA,LAW,13.352340014793379,10.112197875726562,62.52506902219501
169,14,14,ERA,LAW,13.297242361192433,9.460793003687499,62.581570221080014
170,14,14,ERA,LAW,13.242144707591487,8.809388131648436,62.638071419965016
171,14,14,ERA,LAW,13.187047053990542,8.157983259609374,62.69457261885002
172,14,14,ERA,LAW,13.131949400389596,7.506578387570311,62.75107381773502
173,14,14,ERA,LAW,13.07685174678865,6.8551735155312485,62.80757501662002
174,14,14,ERA,LAW,13.021754093187704,6.203768643492186,62.86407621550502
175,14,14,ERA,LAW,12.966656439586759,5.552363771453123,62.920577414390024
176,14,14,ERA,LAW,12.911558785985813,4.900958899414061,62.977078613275026
177,14,14,ERA,LAW,12.856461132384867,4.249554027374998,63.03357981216003
178,14,14,ERA,LAW,12.801363478783921,3.598149155335935,63.09008101104503
179,14,14,ERA,LAW,12.746265825182975,2.946744283296872,63.14658220993003
180,14,14,ERA,LAW,12.69116817158203,2.295339411257809,63.20308340881503
181,14,14,ERA,LAW,12.636070517981084,1.6439345392187459,63.259584607700035
182,14,14,ERA,LAW,12.580972864380138,0.9925296671796829,63.316085806585036
183,14,14,ERA,LAW,12.525875210779192,0.34112479514062,63.37258700547004
184,14,14,ERA,LAW,12.470777557178247,-0.31028007689844295,63.42908820435504
185,14,14,ERA,LAW,12.415679903577301,-0.9616849489375059,63.48558940324004
186,14,14,ERA,LAW,12.360582249976355,-1.613089820976569,63.54209060212504
187,14,14,ERA,LAW,12.30548459637541,-2.264494693015632,63.598591801010045
188,14,14,ERA,LAW,12.250386942774464,-2.915899565054695,63.65509299989505
189,14,14,ERA,LAW,12.195289289173518,-3.567304437093758,63.71159419878005
190,14,14,ERA,LAW,12.140191635572572,-4.218709309132821,63.76809539766505
191,14,14,ERA,LAW,12.085093981971626,-4.870114181171884,63.82459659655005
192,14,14,ERA,LAW,12.02999632837068,-5.521519053210946,63.88109779543505
193,14,14,ERA,LAW,11.974898674769735,-6.172923925250009,63.937598994320055
194,14,14,ERA,LAW,11.919801021168789,-6.824328797289072,63.99410019320506
195,14,14,ERA,LAW,11.864703367567843,-7.475733669328134,64.05060139209006
196,14,14,ERA,LAW,11.809605713966898,-8.127138541367197,64.10710259097506
197,14,14,ERA,LAW,11.754508060365952,-8.77854341340626,64.16360378986006
198,14,14,ERA,LAW,11.699410406765006,-9.429948285445322,64.22010498874506
199,14,14,ERA,LAW,11.64431275316406,-10.081353157484385,64.27660618763007
200,14,14,ERA,LAW,11.589215099563114,-10.732758029523447,64.33310738651507
201,14,14,ERA,LAW,11.534117445962169,-11.38416290156251,64.38960858540007
202,14,14,ERA,LAW,11.479019792361223,-12.035567773601572,64.44610978428507
203,14,14,ERA,LAW,11.423922138760277,-12.686972645640635,64.50261098317007
204,14,14,ERA,LAW,11.368824485159331,-13.338377517679698,64.55911218205507
205,14,14,ERA,LAW,11.313726831558386,-13.98978238971876,64.61561338094008
206,14,14,ERA,LAW,11.25862917795744,-14.641187261757823,64.67211457982508
207,14,14,ERA,LAW,11.203531524356494,-15.292592133796886,64.72861577871008
208,14,14,ERA,LAW,11.148433870755548,-15.943997005835948,64.78511697759508
209,14,14,ERA,LAW,11.093336217154603,-16.595401877875013,64.84161817648008
210,14,14,ERA,LAW,11.038238563553657,-17.246806749914075,64.89811937536508
211,14,14,ERA,LAW,10.983140909952711,-17.898211621953138,64.95462057425009
212,14,14,ERA,LAW,10.928043256351765,-18.5496164939922,65.01112177313509
213,14,14,ERA,LAW,10.87294560275082,-19.201021366031263,65.06762297202009
214,14,14,ERA,LAW,10.817847949149874,-19.852426238070326,65.12412417090509
215,14,14,ERA,LAW,10.762750295548928,-20.503831110109388,65.18062536979009
216,14,14,ERA,LAW,10.707652641947982,-21.15523598214845,65.2371265686751
217,14,14,ERA,LAW,10.652554988347037,-21.806640854187513,65.2936277675601
218,14,14,ERA,LAW,10.59745733474609,-22.458045726226576,65.3501289664451
219,14,14,ERA,LAW,10.542359681145145,-23.10945059826564,65.4066301653301
220,14,14,ERA,LAW,10.4872620275442,-23.7608554703047,65.4631313642151
221,14,14,ERA,LAW,10.432164373943253,-24.412260342343764,65.5196325631001
222,14,14,ERA,LAW,10.377066720342308,-25.063665214382826,65.5761337619851
223,14,14,ERA,LAW,10.321969066741362,-25.71507008642189,65.6326349608701
224,14,14,ERA,LAW,10.266871413140416,-26.36647495846095,65.68913615975511
225,14,14,ERA,LAW,10.21177375953947,-27.017879830500014,65.74563735864011
226,14,14,EVE,LAW,30.379129403666038,-40.91051082033115,69.49000234866931
227,14,14,EVE,LAW,29.847063217332078,-40.5395416206623,69.39078606733861
228,14,14,EVE,LAW,29.314997030998118,-40.16857242099345,69.29156978600791
229,14,14,EVE,LAW,28.782930844664158,-39.7976032213246,69.19235350467721
230,14,14,EVE,LAW,28.250864658330197,-39.42663402165575,69.09313722334652
231,14,14,EVE,LAW,27.718798471996237,-39.0556648219869,68.99392094201582
232,14,14,EVE,LAW,27.186732285662277,-38.68469562231805,68.89470466068512
233,14,14,EVE,LAW,26.654666099328317,-38.313726422649204,68.79548837935442
234,14,14,EVE,LAW,26.122599912994357,-37.942757222980354,68.69627209802373
235,14,14,EVE,LAW,25.590533726660396,-37.571788023311505,68.59705581669303
236,14,14,EVE,LAW,25.058467540326436,-37.200818823642656,68.49783953536233
237,14,14,EVE,LAW,24.526401353992476,-36.82984962397381,68.39862325403163
238,14,14,EVE,LAW,23.994335167658516,-36.45888042430496,68.29940697270094
239,14,14,EVE,LAW,23.462268981324556,-36.08791122463611,68.20019069137024
240,14,14,EVE,LAW,22.930202794990596,-35.71694202496726,68.10097441003954
241,14,14,EVE,LAW,22.398136608656635,-35.34597282529841,68.00175812870884
242,14,14,EVE,LAW,21.866070422322675,-34.97500362562956,67.90254184737815
243,14,14,EVE,LAW,21.334004235988715,-34.60403442596071,67.80332556604745
244,14,14,EVE,LAW,20.801938049654755,-34.23306522629186,67.70410928471675
245,14,14,EVE,LAW,20.269871863320795,-33.862096026623014,67.60489300338605
246,14,14,EVE,LAW,19.737805676986834,-33.491126826954165,67.50567672205536
247,14,14,EVE,LAW,19.205739490652874,-33.120157627285316,67.40646044072466
248,14,14,EVE,LAW,18.673673304318914,-32.74918842761647,67.30724415939396
249,14,14,EVE,LAW,18.141607117984954,-32.37821922794762,67.20802787806326
250,14,14,EVE,LAW,17.609540931650994,-32.00725002827877,67.10881159673256
251,14,14,EVE,LAW,17.077474745317033,-31.636280828609923,67.00959531540187
252,14,14,EVE,LAW,16.545408558983073,-31.265311628941078,66.91037903407117
253,14,14,EVE,LAW,16.013342372649113,-30.894342429272232,66.81116275274047
254,14,14,EVE,LAW,15.481276186315155,-30.523373229603386,66.71194647140977
255,14,14,EVE,LAW,14.949209999981196,-30.15240402993454,66.61273019007908
256,14,14,EVE,LAW,14.417143813647238,-29.781434830265695,66.51351390874838
257,14,14,EVE,LAW,13.88507762731328,-29.41046563059685,66.41429762741768
258,14,14,EVE,LAW,13.353011440979321,-29.039496430928004,66.31508134608698
259,14,14,EVE,LAW,12.820945254645363,-28.66852723125916,66.21586506475629
260,14,14,EVE,LAW,12.288879068311404,-28.297558031590313,66.11664878342559
261,14,14,EVE,LAW,11.756812881977446,-27.926588831921467,66.01743250209489
262,14,14,EVE,LAW,11.224746695643487,-27.555619632252622,65.9182162207642
263,14,14,EVE,LAW,10.692680509309529,-27.184650432583776,65.8189999394335
264,14,14,EVE,LAW,10.16061432297557,-26.81368123291493,65.7197836581028
265,14,14,EVE,OLD,30.353959224163678,-41.62539715165104,69.63123152528762
266,14,14,EVE,OLD,29.796722858327357,-41.96931428330209,69.67324442057523
267,14,14,EVE,OLD,29.239486492491036,-42.31323141495314,69.71525731586284
268,14,14,EVE,OLD,28.682250126654715,-42.65714854660418,69.75727021115046
269,14,14,EVE,OLD,28.125013760818394,-43.00106567825523,69.79928310643807
270,14,14,EVE,OLD,27.567777394982073,-43.34498280990628,69.84129600172568
271,14,14,EVE,OLD,27.010541029145752,-43.688899941557324,69.8833088970133
272,14,14,EVE,OLD,26.45330466330943,-44.03281707320837,69.9253217923009
273,14,14,EVE,OLD,25.89606829747311,-44.37673420485942,69.96733468758852
274,14,14,EVE,OLD,25.33883193163679,-44.720651336510464,70.00934758287613
275,14,14,EVE,OLD,24.78159556580047,-45.06456846816151,70.05136047816374
276,14,14,EVE,OLD,24.224359199964148,-45.40848559981256,70.09337337345136
277,14,14,EVE,OLD,23.667122834127827,-45.752402731463604,70.13538626873897
278,14,14,EVE,OLD,23.109886468291506,-46.09631986311465,70.17739916402658
279,14,14,EVE,OLD,22.552650102455186,-46.4402369947657,70.2194120593142
280,14,14,EVE,OLD,21.995413736618865,-46.784154126416745,70.26142495460181
281,14,14,EVE,OLD,21.438177370782544,-47.12807125806779,70.30343784988942
282,14,14,EVE,OLD,20.880941004946223,-47.47198838971884,70.34545074517703
283,14,14,EVE,OLD,20.323704639109902,-47.815905521369885,70.38746364046465
284,14,14,EVE,OLD,19.76646827327358,-48.15982265302093,70.42947653575226
285,14,14,EVE,OLD,19.20923190743726,-48.50373978467198,70.47148943103987
286,14,14,EVE,OLD,18.65199554160094,-48.847656916323025,70.51350232632748
287,14,14,EVE,OLD,18.09475917576462,-49.19157404797407,70.5555152216151
288,14,14,EVE,OLD,17.537522809928298,-49.53549117962512,70.59752811690271
289,14,14,EVE,OLD,16.980286444091977,-49.879408311276165,70.63954101219032
290,14,14,EVE,OLD,16.423050078255656,-50.22332544292721,70.68155390747793
291,14,14,EVE,OLD,15.865813712419335,-50.56724257457826,70.72356680276555
292,14,14,EVE,OLD,15.308577346583014,-50.911159706229306,70.76557969805316
293,14,14,EVE,OLD,14.751340980746694,-51.25507683788035,70.80759259334077
294,14,14,EVE,OLD,14.194104614910373,-51.5989939695314,70.84960548862838
295,14,14,EVE,OLD,13.636868249074052,-51.942911101182446,70.891618383916
296,14,14,EVE,OLD,13.079631883237731,-52.28682823283349,70.93363127920361
297,14,14,EVE,OLD,12.52239551740141,-52.63074536448454,70.97564417449122
298,14,14,EVE,OLD,11.96515915156509,-52.974662496135586,71.01765706977883
299,14,14,EVE,OLD,11.407922785728768,-53.31857962778663,71.05966996506645
300,14,14,EVE,OLD,10.850686419892448,-53.66249675943768,71.10168286035406
301,14,14,EVE,OLD,10.293450054056127,-54.00641389108873,71.14369575564167
302,14,14,EVE,OLD,9.736213688219806,-54.35033102273977,71.18570865092929
303,14,14,EVE,OLD,9.178977322383485,-54.69424815439082,71.2277215462169
304,14,14,EVE,OLD,8.621740956547164,-55.03816528604187,71.26973444150451
305,14,14,EVE,OLD,8.064504590710843,-55.382082417692914,71.31174733679212
306,14,14,EVE,OLD,7.507268224874522,-55.72599954934396,71.35376023207974
307,14,14,EVE,OLD,6.9500318590382015,-56.06991668099501,71.39577312736735
308,14,14,EVE,OLD,6.392795493201881,-56.413833812646054,71.43778602265496
309,14,14,EVE,OLD,5.83555912736556,-56.7577509442971,71.47979891794257
310,14,14,EVE,OLD,5.278322761529239,-57.10166807594815,71.52181181323019
311,14,14,EVE,OLD,4.721086395692918,-57.445585207599194,71.5638247085178
312,14,14,EVE,OLD,4.163850029856597,-57.78950233925024,71.60583760380541
313,14,14,EVE,OLD,3.606613664020276,-58.13341947090129,71.64785049909302
314,14,14,EVE,OLD,3.0493772981839546,-58.477336602552334,71.68986339438064
315,14,14,EVE,OLD,2.4921409323476333,-58.82125373420338,71.73187628966825
316,14,14,EVE,OLD,1.934904566511312,-59.16517086585443,71.77388918495586
317,14,14,EVE,OLD,1.3776682006749907,-59.509087997505475,71.81590208024348
318,14,14,EVE,OLD,0.8204318348386695,-59.85300512915652,71.85791497553109
319,14,14,EVE,OLD,0.26319546900234836,-60.19692226080757,71.8999278708187
320,14,14,EVE,OLD,-0.29404089683397283,-60.540839392458615,71.94194076610631
321,14,14,EVE,OLD,-0.851277262670294,-60.88475652410966,71.98395366139393
322,14,14,EVE,GIG,31.16154121273593,-40.840556011039894,69.17272189324987
323,14,14,EVE,GIG,31.41188683547186,-40.39963200207979,68.75622515649974
324,14,14,EVE,GIG,31.662232458207793,-39.95870799311969,68.3397284197496
325,14,14,EVE,GIG,31.912578080943725,-39.517783984159585,67.92323168299947
326,14,14,EVE,GIG,32.16292370367965,-39.07685997519948,67.50673494624934
